time,name,x,y,z
1625129272.6085,531c,0.95,2.1,1.0
1625129272.6135254,c8a9,2.7,5.01,1.0
1625129272.6394162,c58a,0.88,4.83,1.0
1625129272.695828,531c,1.09,2.18,1.0
1625129272.6988213,811e,5.45,4.42,1.0
1625129272.7126122,c8a9,2.65,5.01,1.0
1625129272.7395844,c58a,0.87,4.8,1.0
1625129272.7975967,531c,0.97,2.18,1.0
1625129272.8217313,811e,5.57,4.95,1.0
1625129272.8237357,c8a9,2.66,5.0,1.0
1625129272.8366926,c58a,0.95,4.86,1.0
1625129272.901511,531c,0.96,2.24,1.0
1625129272.9035044,811e,5.43,4.65,1.0
1625129272.9154716,c8a9,2.65,5.07,1.0
1625129272.9477832,c58a,0.93,4.84,1.0
1625129272.9992256,c8a9,2.66,5.08,1.0
1625129273.0012257,811e,5.46,4.53,1.0
1625129273.0042186,531c,0.97,2.17,1.0
1625129273.0414615,c58a,0.93,4.93,1.0
1625129273.1240275,811e,5.44,4.53,1.0
1625129273.1259859,531c,0.99,2.23,1.0
1625129273.1289766,c8a9,2.74,4.97,1.0
1625129273.1679926,c58a,0.91,4.89,1.0
1625129273.2085507,811e,5.45,4.59,1.0
1625129273.2145467,531c,0.96,2.22,1.0
1625129273.2175303,c8a9,2.69,5.11,1.0
1625129273.250644,c58a,0.89,4.91,1.0
1625129273.2925663,531c,0.96,2.17,1.0
1625129273.2955606,811e,5.41,4.51,1.0
1625129273.2975543,c8a9,2.75,5.03,1.0
1625129273.3345191,c58a,0.87,4.93,1.0
1625129273.3782067,531c,0.97,2.18,1.0
1625129273.418706,811e,5.44,4.51,1.0
1625129273.4216964,c8a9,2.72,5.06,1.0
1625129273.4685047,c58a,0.78,4.84,1.0
1625129273.5046663,531c,1.01,2.23,1.0
1625129273.5066593,811e,5.43,4.53,1.0
1625129273.5106509,c8a9,2.66,4.93,1.0
1625129273.5524316,c58a,0.9,4.83,1.0
1625129273.5868566,531c,0.97,2.13,1.0
1625129273.588853,811e,5.39,4.43,1.0
1625129273.6303012,c8a9,2.71,4.98,1.0
1625129273.633247,c58a,0.87,4.88,1.0
1625129273.6818824,811e,5.41,4.53,1.0
1625129273.7180905,531c,1.03,2.24,1.0
1625129273.7200851,c8a9,2.63,5.04,1.0
1625129273.723073,c58a,0.88,4.91,1.0
1625129273.77105,811e,5.4,4.44,1.0
1625129273.8146825,531c,1.0,2.22,1.0
1625129273.8176744,c58a,0.93,4.85,1.0
1625129273.8196685,c8a9,2.76,4.86,1.0
1625129273.895892,811e,5.42,4.41,1.0
1625129273.896893,531c,0.93,2.21,1.0
1625129273.900888,c58a,0.84,4.86,1.0
1625129273.938552,c8a9,2.71,4.99,1.0
1625129273.9815228,531c,0.9,2.18,1.0
1625129274.0228,c58a,1.2,5.19,1.0
1625129274.0257814,c8a9,2.73,5.0,1.0
1625129274.0823731,c58a,1.21,5.04,1.0
1625129274.0863686,531c,0.85,2.23,1.0
1625129274.1223977,c8a9,2.7,4.96,1.0
1625129274.1762612,c58a,0.84,4.93,1.0
1625129274.2068772,531c,0.81,2.17,1.0
1625129274.2208421,c8a9,2.72,4.95,1.0
1625129274.2674048,c58a,1.18,5.06,1.0
1625129274.3069696,531c,0.78,2.17,1.0
1625129274.3139403,c8a9,2.71,5.07,1.0
1625129274.3718936,c58a,0.89,5.02,1.0
1625129274.4146194,531c,0.82,2.21,1.0
1625129274.4176114,c8a9,2.71,5.01,1.0
1625129274.4977639,c58a,0.81,4.95,1.0
1625129274.4987676,c8a9,2.72,5.07,1.0
1625129274.5007606,531c,0.82,2.21,1.0
1625129274.5765836,c58a,0.79,4.92,1.0
1625129274.5875561,c8a9,2.69,4.98,1.0
1625129274.6197388,531c,0.66,2.18,1.0
1625129274.672037,c58a,0.8,4.84,1.0
1625129274.6760285,c8a9,2.75,4.95,1.0
1625129274.7188072,531c,0.84,2.14,1.0
1625129274.8014793,c58a,0.91,4.97,1.0
1625129274.8034782,c8a9,2.71,4.95,1.0
1625129274.8054712,531c,0.83,2.2,1.0
1625129274.8629117,c58a,0.84,4.84,1.0
1625129274.8679054,c8a9,2.72,4.96,1.0
1625129274.904293,531c,0.8,2.16,1.0
1625129274.9625096,c8a9,2.72,4.85,1.0
1625129275.0039506,531c,0.77,2.09,1.0
1625129275.088437,c8a9,2.65,4.78,1.0
1625129275.0954146,531c,0.69,2.13,1.0
1625129275.1639402,c8a9,2.69,4.8,1.0
1625129275.2051039,531c,0.81,2.18,1.0
1625129275.2566314,c8a9,2.76,5.26,1.0
1625129275.2995272,531c,0.85,2.18,1.0
1625129275.3823667,c8a9,2.74,4.9,1.0
1625129275.4260578,531c,0.93,2.31,1.0
1625129275.4675045,c8a9,2.65,4.78,1.0
1625129275.5110235,531c,0.86,2.18,1.0
1625129275.5562162,c8a9,2.75,4.9,1.0
1625129275.599379,531c,0.98,2.24,1.0
1625129275.6473696,552,2.17,5.04,1.0
1625129275.6841207,c8a9,2.7,4.96,1.0
1625129275.6871102,531c,0.97,2.38,1.0
1625129275.7468266,c8a9,2.73,4.91,1.0
1625129275.7884595,531c,0.84,2.22,1.0
1625129275.8423784,c8a9,2.72,4.99,1.0
1625129275.8865938,531c,0.84,2.24,1.0
1625129275.972523,c8a9,2.66,5.07,1.0
1625129275.9757698,531c,0.82,2.19,1.0
1625129276.0425653,c8a9,2.67,5.0,1.0
1625129276.0857198,531c,0.8,2.13,1.0
1625129276.1352537,c8a9,2.63,5.11,1.0
1625129276.1801445,531c,0.79,2.13,1.0
1625129276.238097,c8a9,2.76,4.89,1.0
1625129276.2678173,531c,0.87,2.17,1.0
1625129276.327373,c8a9,2.76,5.0,1.0
1625129276.368993,531c,0.81,2.15,1.0
1625129276.4255576,c8a9,2.76,4.99,1.0
1625129276.4668648,531c,0.85,2.18,1.0
1625129276.5256667,c8a9,2.8,4.97,1.0
1625129276.5681639,531c,0.81,2.15,1.0
1625129276.6259108,c8a9,2.61,4.8,1.0
1625129276.6299064,c50,6.44,3.99,1.0
1625129276.6679428,531c,0.87,2.18,1.0
1625129276.7527297,c8a9,2.8,5.0,1.0
1625129276.800584,531c,0.85,2.23,1.0
1625129276.8350027,c8a9,2.68,4.98,1.0
1625129276.8782797,531c,0.88,2.23,1.0
1625129276.9183152,c8a9,2.82,5.01,1.0
1625129276.963424,531c,0.93,2.21,1.0
1625129277.0134661,c8a9,2.82,5.18,1.0
1625129277.0517776,531c,0.78,2.21,1.0
1625129277.1129491,c8a9,2.77,4.99,1.0
1625129277.154969,531c,0.77,2.16,1.0
1625129277.2124648,c8a9,2.75,5.01,1.0
1625129277.25511,531c,0.72,2.15,1.0
1625129277.34018,c8a9,2.62,4.92,1.0
1625129277.3471534,531c,0.83,2.17,1.0
1625129277.4147396,c8a9,2.75,4.98,1.0
1625129277.460296,531c,0.76,2.21,1.0
1625129277.5061698,c8a9,2.86,5.14,1.0
1625129277.5476496,531c,0.8,2.23,1.0
1625129277.6335835,c8a9,2.74,5.08,1.0
1625129277.6751318,531c,0.82,2.22,1.0
1625129277.7164557,c8a9,2.78,5.06,1.0
1625129277.7580686,531c,0.81,2.21,1.0
1625129277.8079643,c8a9,2.74,4.96,1.0
1625129277.8501718,531c,0.77,2.17,1.0
1625129277.9369786,c8a9,2.67,4.87,1.0
1625129277.9449582,531c,0.75,2.16,1.0
1625129277.9862192,531c,0.76,2.17,1.0
1625129278.023304,c8a9,2.64,4.77,1.0
1625129278.1047213,c8a9,2.76,5.4,1.0
1625129278.2171974,c8a9,2.74,4.93,1.0
1625129278.2906783,c8a9,2.75,4.96,1.0
1625129278.3838944,c8a9,2.72,4.86,1.0
1625129278.4415,531c,0.69,2.12,1.0
1625129278.4845939,c8a9,2.71,4.86,1.0
1625129278.534781,531c,0.96,2.29,1.0
1625129278.578882,c8a9,2.76,4.96,1.0
1625129278.6259408,531c,0.83,2.3,1.0
1625129278.6747613,c8a9,2.76,4.89,1.0
1625129278.739034,531c,0.86,2.18,1.0
1625129278.7815602,c8a9,2.71,5.0,1.0
1625129278.835938,531c,0.89,2.15,1.0
1625129278.8813279,811e,5.4,4.52,1.0
1625129278.885312,c8a9,2.73,4.89,1.0
1625129278.9677298,c8a9,2.73,4.96,1.0
1625129279.0248382,531c,1.22,2.79,1.0
1625129279.0669096,c8a9,2.8,4.92,1.0
1625129279.1492143,531c,1.01,2.51,1.0
1625129279.1950455,c8a9,2.73,5.1,1.0
1625129279.2351346,531c,1.0,2.52,1.0
1625129279.2796474,c8a9,2.74,4.96,1.0
1625129279.3178356,531c,1.21,2.78,1.0
1625129279.3615186,c8a9,2.74,5.01,1.0
1625129279.4154904,531c,1.22,2.76,1.0
1625129279.4565375,c8a9,2.74,5.01,1.0
1625129279.5032122,531c,1.03,2.54,1.0
1625129279.5700083,c8a9,2.79,4.97,1.0
1625129279.614023,531c,1.15,2.68,1.0
1625129279.653078,c8a9,2.73,4.95,1.0
1625129279.6992948,531c,0.87,2.33,1.0
1625129279.7136269,c58a,0.86,4.81,1.0
1625129279.7516642,c8a9,2.72,4.94,1.0
1625129279.7959964,531c,0.79,2.35,1.0
1625129279.860959,c8a9,2.77,4.9,1.0
1625129279.9022555,531c,0.66,2.21,1.0
1625129279.9460468,c8a9,2.74,5.09,1.0
1625129279.9854124,531c,0.98,2.16,1.0
1625129280.0412905,c8a9,2.69,5.03,1.0
1625129280.0841072,531c,1.01,2.2,1.0
1625129280.1686866,c8a9,2.69,5.04,1.0
1625129280.2114608,531c,1.0,2.22,1.0
1625129280.2517495,c8a9,2.69,5.12,1.0
1625129280.2943082,531c,0.97,2.28,1.0
1625129280.3350058,c8a9,2.72,5.11,1.0
1625129280.3780534,531c,0.97,2.25,1.0
1625129280.4238942,c8a9,2.71,5.17,1.0
1625129280.4660392,531c,0.85,2.27,1.0
1625129280.5140064,c8a9,2.67,5.23,1.0
1625129280.557986,531c,0.79,2.4,1.0
1625129280.6393766,c8a9,2.78,5.23,1.0
1625129280.68262,531c,0.85,2.46,1.0
1625129280.7216253,c8a9,2.68,5.03,1.0
1625129280.7668715,531c,0.93,2.53,1.0
1625129280.8050258,c8a9,2.72,5.07,1.0
1625129280.854807,531c,0.94,2.47,1.0
1625129280.8969374,c8a9,2.75,5.03,1.0
1625129280.899927,c50,6.51,3.94,1.0
1625129280.957828,531c,0.95,2.45,1.0
1625129280.9960744,c8a9,2.7,5.07,1.0
1625129281.036428,c50,6.56,3.87,1.0
1625129281.0797453,531c,1.02,2.37,1.0
1625129281.0817292,c8a9,2.73,4.99,1.0
1625129281.119898,c50,6.51,3.98,1.0
1625129281.1318738,552,2.07,5.08,1.0
1625129281.1645992,531c,0.93,2.41,1.0
1625129281.1695812,c8a9,2.71,5.01,1.0
1625129281.2459838,c50,6.54,4.05,1.0
1625129281.288165,531c,0.98,2.38,1.0
1625129281.2901726,c8a9,2.7,5.0,1.0
1625129281.331432,c50,6.54,4.04,1.0
1625129281.374031,531c,0.99,2.4,1.0
1625129281.3760273,c8a9,2.74,4.97,1.0
1625129281.424414,c50,6.56,4.02,1.0
1625129281.4649732,531c,0.96,2.42,1.0
1625129281.468959,c8a9,2.72,5.06,1.0
1625129281.5467834,c50,6.55,4.07,1.0
1625129281.5497773,531c,1.07,2.35,1.0
1625129281.5879068,c8a9,2.72,5.0,1.0
1625129281.6324334,c50,6.39,4.24,1.0
1625129281.6761577,531c,0.99,2.43,1.0
1625129281.6821353,c8a9,2.7,5.04,1.0
1625129281.754305,531c,0.91,2.42,1.0
1625129281.8019202,c8a9,2.75,5.06,1.0
1625129281.8464453,c50,6.45,4.12,1.0
1625129281.849445,531c,0.97,2.43,1.0
1625129281.884719,c8a9,2.68,5.02,1.0
1625129281.9276223,c50,6.46,4.07,1.0
1625129281.9296255,531c,0.95,2.47,1.0
1625129281.9749255,c8a9,2.68,5.13,1.0
1625129282.0159268,c50,6.44,4.14,1.0
1625129282.0282755,531c,0.88,2.46,1.0
1625129282.0760622,c8a9,2.65,5.19,1.0
1625129282.1162028,c50,6.48,4.22,1.0
1625129282.1351328,531c,0.92,2.48,1.0
1625129282.1822844,c8a9,2.7,5.14,1.0
1625129282.222756,c50,6.49,4.07,1.0
1625129282.2421317,531c,0.97,2.46,1.0
1625129282.281593,c8a9,2.72,5.34,1.0
1625129282.3256087,c50,6.43,4.16,1.0
1625129282.3770945,c8a9,2.69,5.15,1.0
1625129282.4280791,531c,0.99,2.42,1.0
1625129282.4380593,c50,6.51,4.06,1.0
1625129282.4839275,c8a9,2.7,5.11,1.0
1625129282.5241723,531c,0.97,2.42,1.0
1625129282.5540338,c50,6.49,4.13,1.0
1625129282.597144,c8a9,2.74,5.21,1.0
1625129282.6382027,531c,1.03,2.47,1.0
1625129282.6401956,c50,6.49,4.09,1.0
1625129282.6936076,c8a9,2.74,5.03,1.0
1625129282.7345455,c50,6.47,4.02,1.0
1625129282.7375348,531c,0.92,2.49,1.0
1625129282.7881813,c8a9,2.74,5.06,1.0
1625129282.8301973,c50,6.47,3.97,1.0
1625129282.8331888,531c,0.93,2.43,1.0
1625129282.887899,c8a9,2.73,5.08,1.0
1625129282.9293354,c50,6.46,4.07,1.0
1625129282.93133,531c,0.99,2.46,1.0
1625129283.02123,c8a9,2.76,5.05,1.0
1625129283.025262,c50,6.45,3.91,1.0
1625129283.0282123,531c,0.95,2.42,1.0
1625129283.085349,c8a9,2.7,5.13,1.0
1625129283.1294758,c50,6.49,3.98,1.0
1625129283.13347,531c,0.91,2.46,1.0
1625129283.1884937,c8a9,2.69,4.94,1.0
1625129283.2319558,c50,6.48,3.94,1.0
1625129283.2359407,531c,0.98,2.47,1.0
1625129283.2836182,c8a9,2.78,4.92,1.0
1625129283.3205137,531c,0.93,2.46,1.0
1625129283.3275049,c50,6.46,3.99,1.0
1625129283.3870094,c8a9,2.74,5.02,1.0
1625129283.3929935,531c,0.96,2.41,1.0
1625129283.4337492,c50,6.44,4.11,1.0
1625129283.4772136,c8a9,2.73,4.93,1.0
1625129283.4832036,531c,0.95,2.41,1.0
1625129283.5183022,c50,6.47,3.96,1.0
1625129283.5722542,c8a9,2.78,5.0,1.0
1625129283.5762494,531c,0.97,2.48,1.0
1625129283.6216695,c50,6.45,4.06,1.0
1625129283.6627653,c8a9,2.74,5.02,1.0
1625129283.7041256,531c,0.91,2.53,1.0
1625129283.746095,c50,6.47,4.04,1.0
1625129283.7871866,c8a9,2.77,5.06,1.0
1625129283.7901783,531c,0.98,2.46,1.0
1625129283.8310628,c50,6.45,4.04,1.0
1625129283.87541,c8a9,2.71,5.03,1.0
1625129283.8853889,531c,0.98,2.47,1.0
1625129283.9152508,c50,6.44,4.09,1.0
1625129283.9252388,531c,0.93,2.5,1.0
1625129283.9675477,c8a9,2.72,4.93,1.0
1625129284.0178885,c50,6.46,4.0,1.0
1625129284.0659506,c8a9,2.75,5.0,1.0
1625129284.108682,c50,6.43,4.03,1.0
1625129284.1501064,c8a9,2.74,4.94,1.0
1625129284.15212,811e,5.45,4.44,1.0
1625129284.2097726,c50,6.43,4.07,1.0
1625129284.2519593,c8a9,2.76,5.05,1.0
1625129284.295714,c50,6.48,4.05,1.0
1625129284.347372,c8a9,2.71,5.04,1.0
1625129284.3963509,c50,6.45,3.99,1.0
1625129284.449751,c8a9,2.72,5.01,1.0
1625129284.5098464,c50,6.46,4.03,1.0
1625129284.5538332,c8a9,2.78,5.04,1.0
1625129284.6021616,c50,6.46,4.07,1.0
1625129284.649204,c50,6.42,4.09,1.0
1625129284.6611717,c8a9,2.7,5.05,1.0
1625129284.726461,c58a,0.7,4.83,1.0
1625129284.7694316,c8a9,2.7,4.95,1.0
1625129284.846335,c8a9,2.71,5.07,1.0
1625129284.8880587,552,1.92,5.27,1.0
1625129284.9497604,c8a9,2.73,5.01,1.0
1625129285.0381114,c8a9,2.67,5.1,1.0
1625129285.089885,552,1.99,5.21,1.0
1625129285.1337705,c8a9,2.74,5.11,1.0
1625129285.181382,552,2.04,5.24,1.0
1625129285.2327743,c8a9,2.72,5.02,1.0
1625129285.2664711,552,2.06,5.13,1.0
1625129285.3236191,c8a9,2.77,5.02,1.0
1625129285.3758402,552,2.09,5.2,1.0
1625129285.4278255,c8a9,2.72,5.08,1.0
1625129285.4670606,552,1.96,5.27,1.0
1625129285.5440776,c8a9,2.72,5.11,1.0
1625129285.5662038,552,2.04,5.22,1.0
1625129285.6330094,c8a9,2.79,5.02,1.0
1625129285.6810675,552,2.01,5.21,1.0
1625129285.7272773,c8a9,2.73,5.0,1.0
1625129285.769088,552,2.05,5.13,1.0
1625129285.8656654,552,2.06,5.14,1.0
1625129285.9196093,c8a9,2.75,5.11,1.0
1625129285.9673939,552,2.06,5.09,1.0
1625129286.017763,c8a9,2.75,4.98,1.0
1625129286.0657198,552,2.08,5.09,1.0
1625129286.1156456,c8a9,2.75,5.01,1.0
1625129286.162641,552,2.03,5.22,1.0
1625129286.2172585,c8a9,2.77,5.02,1.0
1625129286.2634273,552,2.03,5.1,1.0
1625129286.3235106,c8a9,2.7,4.97,1.0
1625129286.3651304,552,2.13,5.11,1.0
1625129286.4238327,c8a9,2.71,5.04,1.0
1625129286.4719179,552,2.13,5.08,1.0
1625129286.5066078,c8a9,2.71,5.02,1.0
1625129286.5679214,552,2.1,5.14,1.0
1625129286.6115546,c8a9,2.71,4.99,1.0
1625129286.6625726,552,2.01,5.12,1.0
1625129286.7045214,c8a9,2.74,4.98,1.0
1625129286.789344,552,2.03,5.22,1.0
1625129286.8324652,c8a9,2.7,5.02,1.0
1625129286.876463,552,2.07,5.16,1.0
1625129286.917461,c8a9,2.79,5.01,1.0
1625129286.9736686,552,2.08,5.14,1.0
1625129287.0164511,c8a9,2.69,5.16,1.0
1625129287.0998945,552,2.03,5.11,1.0
1625129287.1468222,c8a9,2.75,5.04,1.0
1625129287.182115,552,2.14,5.1,1.0
1625129287.2264485,c8a9,2.74,5.06,1.0
1625129287.265344,552,2.1,5.09,1.0
1625129287.3065188,c8a9,2.73,5.02,1.0
1625129287.3931832,552,2.11,5.19,1.0
1625129287.4121475,c8a9,2.75,5.05,1.0
1625129287.4686034,552,2.09,5.13,1.0
1625129287.510623,c8a9,2.76,5.08,1.0
1625129287.5568569,552,2.07,5.16,1.0
1625129287.5984838,c8a9,2.76,5.07,1.0
1625129287.685044,552,1.93,5.29,1.0
1625129287.6960218,c8a9,2.71,5.09,1.0
1625129287.7626774,552,1.84,5.36,1.0
1625129287.8079882,c8a9,2.71,5.1,1.0
1625129287.8567834,552,2.02,5.24,1.0
1625129287.8986547,c8a9,2.73,5.05,1.0
1625129287.980593,552,1.81,5.39,1.0
1625129288.0242496,c8a9,2.71,4.92,1.0
1625129288.064827,552,1.84,5.36,1.0
1625129288.1074498,c8a9,2.7,5.08,1.0
1625129288.1484764,552,1.79,5.36,1.0
1625129288.191795,c8a9,2.73,5.11,1.0
1625129288.2953365,c8a9,2.68,5.15,1.0
1625129288.3793724,c8a9,2.67,5.07,1.0
1625129288.477652,c8a9,2.69,5.13,1.0
1625129288.5177555,531c,0.94,2.44,1.0
1625129288.5859234,c8a9,2.74,5.04,1.0
1625129288.669305,c8a9,2.72,5.09,1.0
1625129288.7770677,c8a9,2.79,5.1,1.0
1625129288.879035,c8a9,2.77,5.3,1.0
1625129289.0205169,c8a9,2.73,5.29,1.0
1625129289.0854573,c8a9,2.76,5.51,1.0
1625129289.1804276,c8a9,2.83,5.43,1.0
1625129289.3208938,c8a9,2.78,5.39,1.0
1625129289.369473,c58a,0.73,4.91,1.0
1625129289.4103146,c8a9,2.82,5.2,1.0
1625129289.4927452,c50,6.43,4.07,1.0
1625129289.4997258,c8a9,2.78,5.19,1.0
1625129289.6167529,c8a9,2.76,5.15,1.0
1625129289.6267269,811e,5.44,4.47,1.0
1625129289.6918318,c8a9,2.76,5.06,1.0
1625129289.789407,c8a9,2.76,5.03,1.0
1625129289.918935,c8a9,2.77,5.05,1.0
1625129289.9939234,c8a9,2.76,4.97,1.0
1625129290.0846424,c8a9,2.73,5.06,1.0
1625129290.218404,c8a9,2.71,5.18,1.0
1625129290.2910104,c8a9,2.72,5.04,1.0
1625129290.3869026,c8a9,2.72,5.08,1.0
1625129290.5185287,c8a9,2.74,5.04,1.0
1625129290.5877128,c8a9,2.69,5.13,1.0
1625129290.6764011,c8a9,2.71,5.1,1.0
1625129290.7748065,c8a9,2.67,5.36,1.0
1625129290.8776221,c8a9,2.71,5.4,1.0
1625129290.9724948,c8a9,2.66,5.17,1.0
1625129291.0633876,c8a9,2.73,5.1,1.0
1625129291.1542656,c8a9,2.7,5.11,1.0
1625129291.2674618,c8a9,2.69,5.09,1.0
1625129291.3592403,c8a9,2.72,5.1,1.0
1625129291.4532082,c8a9,2.74,5.11,1.0
1625129291.5691636,c8a9,2.71,5.05,1.0
1625129291.6463356,c8a9,2.77,4.99,1.0
1625129291.7473204,c8a9,2.77,5.04,1.0
1625129291.8690383,c8a9,2.75,5.08,1.0
1625129291.940523,c8a9,2.72,5.17,1.0
1625129292.044535,c8a9,2.7,5.04,1.0
1625129292.1690624,c8a9,2.77,5.13,1.0
1625129292.2481492,c8a9,2.76,5.11,1.0
1625129292.3381698,c8a9,2.73,5.07,1.0
1625129292.4681537,c8a9,2.74,5.07,1.0
1625129292.5435514,c8a9,2.75,5.02,1.0
1625129292.6470404,c8a9,2.71,4.88,1.0
1625129292.7695122,c8a9,2.69,4.97,1.0
1625129292.8424373,c8a9,2.7,5.05,1.0
1625129292.8914652,552,1.82,5.56,1.0
1625129292.931876,c8a9,2.72,5.13,1.0
1625129293.036728,c8a9,2.72,5.06,1.0
1625129293.137626,c8a9,2.72,5.19,1.0
1625129293.2432308,c8a9,2.74,5.16,1.0
1625129293.3687751,c8a9,2.68,5.25,1.0
1625129293.4466534,c8a9,2.74,5.32,1.0
1625129293.4900975,531c,0.96,2.39,1.0
1625129293.5401518,c8a9,2.77,5.32,1.0
1625129293.6673462,c8a9,2.74,5.16,1.0
1625129293.7319593,c8a9,2.74,5.13,1.0
1625129293.8354583,c8a9,2.76,5.17,1.0
1625129293.923739,c8a9,2.75,5.25,1.0
1625129294.0272028,c8a9,2.7,5.37,1.0
1625129294.0689816,531c,0.96,2.47,1.0
1625129294.1504178,c8a9,2.73,5.26,1.0
1625129294.1938875,531c,1.0,2.43,1.0
1625129294.243786,c8a9,2.77,5.44,1.0
1625129294.2793777,531c,0.96,2.44,1.0
1625129294.2833714,c58a,1.21,5.07,1.0
1625129294.325421,c8a9,2.78,5.4,1.0
1625129294.3646734,531c,1.02,2.42,1.0
1625129294.4478312,c8a9,2.78,5.32,1.0
1625129294.4907348,531c,1.01,2.4,1.0
1625129294.5288558,c8a9,2.75,5.15,1.0
1625129294.5448053,c8a9,2.77,5.31,1.0
1625129294.5744011,531c,1.01,2.38,1.0
1625129294.6519725,531c,1.04,2.45,1.0
1625129294.6972344,c50,6.5,3.98,1.0
1625129294.7545347,531c,0.96,2.46,1.0
1625129294.8694935,531c,1.04,2.41,1.0
1625129294.9438856,531c,0.95,2.45,1.0
1625129294.9915495,811e,5.42,4.49,1.0
1625129295.047925,531c,0.97,2.34,1.0
1625129295.1692598,531c,0.94,2.4,1.0
1625129295.2428436,531c,1.01,2.43,1.0
1625129295.3398676,531c,0.98,2.44,1.0
1625129295.4690328,531c,1.03,2.43,1.0
1625129295.5524616,531c,0.98,2.46,1.0
1625129295.6537175,531c,0.99,2.51,1.0
1625129295.7703927,531c,0.97,2.5,1.0
1625129295.8378513,531c,1.03,2.49,1.0
1625129295.9456706,531c,1.02,2.49,1.0
1625129296.0701687,531c,0.96,2.44,1.0
1625129296.1459818,531c,1.0,2.43,1.0
1625129296.2538953,531c,0.96,2.43,1.0
1625129296.3690884,531c,0.92,2.46,1.0
1625129296.4545288,531c,0.92,2.41,1.0
1625129296.5527515,531c,1.05,2.36,1.0
1625129296.6691291,531c,0.98,2.44,1.0
1625129296.7370844,531c,1.06,2.43,1.0
1625129296.8444574,531c,0.99,2.46,1.0
1625129296.9679198,531c,1.01,2.4,1.0
1625129297.0469136,531c,1.0,2.43,1.0
1625129297.1445656,531c,0.99,2.41,1.0
1625129297.2687938,531c,0.95,2.4,1.0
1625129297.325759,531c,1.03,2.41,1.0
1625129297.434437,531c,1.03,2.37,1.0
1625129297.534399,531c,0.96,2.39,1.0
1625129297.6313527,531c,0.98,2.42,1.0
1625129297.674623,c8a9,2.77,5.36,1.0
1625129297.727365,531c,0.97,2.39,1.0
1625129297.7602997,c8a9,2.69,5.11,1.0
1625129297.8226922,531c,0.94,2.47,1.0
1625129297.8658097,531c,0.98,2.44,1.0
1625129297.8728077,c8a9,2.69,5.22,1.0
1625129297.9563925,c8a9,2.76,5.16,1.0
1625129298.0462081,c8a9,2.72,5.12,1.0
1625129298.1717155,c8a9,2.71,5.13,1.0
1625129298.2425747,552,2.13,5.19,1.0
1625129298.3274384,531c,0.91,2.43,1.0
1625129298.3678603,c8a9,2.74,5.06,1.0
1625129298.4142687,531c,0.93,2.44,1.0
1625129298.4595118,c8a9,2.75,5.28,1.0
1625129298.5190878,531c,1.05,2.45,1.0
1625129298.5601566,c8a9,2.78,5.14,1.0
1625129298.6448379,531c,1.01,2.42,1.0
1625129298.6529224,c8a9,2.73,5.04,1.0
1625129298.7239907,531c,0.98,2.45,1.0
1625129298.7660718,c8a9,2.74,5.25,1.0
1625129298.8147285,531c,0.98,2.45,1.0
1625129298.8576329,c8a9,2.77,5.16,1.0
1625129298.8606207,c58a,0.93,4.82,1.0
1625129298.9066224,531c,1.31,2.91,1.0
1625129298.9418833,c8a9,2.75,4.96,1.0
1625129299.001631,531c,0.92,2.33,1.0
1625129299.0448458,c8a9,2.8,5.07,1.0
1625129299.0959785,531c,0.86,2.34,1.0
1625129299.1388505,c8a9,2.78,5.03,1.0
1625129299.18783,531c,0.87,2.28,1.0
1625129299.233925,c8a9,2.78,5.05,1.0
1625129299.2964056,531c,0.81,2.3,1.0
1625129299.3405719,c8a9,2.81,4.92,1.0
1625129299.385745,531c,0.94,2.32,1.0
1625129299.427853,c8a9,2.76,4.91,1.0
1625129299.516333,531c,0.92,2.33,1.0
1625129299.5203252,c8a9,2.73,4.81,1.0
1625129299.562369,c50,6.48,4.02,1.0
1625129299.6085691,531c,0.96,2.33,1.0
1625129299.6457083,c8a9,2.74,4.78,1.0
1625129299.6893888,531c,1.02,2.43,1.0
1625129299.7274373,c8a9,2.78,5.03,1.0
1625129299.7715743,531c,1.06,2.49,1.0
1625129299.8128815,c8a9,2.7,4.85,1.0
1625129299.8625495,531c,1.05,2.48,1.0
1625129299.9089036,c8a9,2.74,4.75,1.0
1625129299.9909158,531c,1.07,2.53,1.0
1625129300.0340357,c8a9,2.88,5.52,1.0
1625129300.0769591,531c,1.08,2.5,1.0
1625129300.116178,c8a9,2.75,4.8,1.0
1625129300.162269,531c,0.68,2.04,1.0
1625129300.20507,811e,5.42,4.5,1.0
1625129300.2474864,c8a9,2.73,4.77,1.0
1625129300.2941968,531c,0.65,1.93,1.0
1625129300.3321493,c8a9,2.77,4.8,1.0
1625129300.3756874,531c,0.7,2.01,1.0
1625129300.416011,c8a9,2.75,4.82,1.0
1625129300.4595327,531c,0.82,2.06,1.0
1625129300.5046093,c8a9,2.69,4.83,1.0
1625129300.5559702,531c,0.75,2.03,1.0
1625129300.6027715,c8a9,2.7,4.78,1.0
1625129300.6438918,531c,0.77,2.1,1.0
1625129300.7204165,c8a9,2.71,4.72,1.0
1625129300.7587612,531c,0.73,2.15,1.0
1625129300.805766,c8a9,2.73,4.81,1.0
1625129300.8470592,531c,0.78,2.06,1.0
1625129300.9050148,c8a9,2.69,4.81,1.0
1625129300.9488556,531c,0.73,2.07,1.0
1625129300.9970667,c8a9,2.68,4.78,1.0
